,P1_Phycella_cyrtanthoides_P001_WA1,P1_Phycella_cyrtanthoides_P001_WB1,P1_Phycella_cyrtanthoides_P001_WC1,P2_Phycella_cyrtanthoides_P001_WD1,P2_Phycella_cyrtanthoides_P001_WE1,P2_Phycella_cyrtanthoides_P001_WF1,P3_Phycella_cyrtanthoides_P001_WG1,P3_Phycella_cyrtanthoides_P001_WH1,P3_Phycella_cyrtanthoides_P001_WA2,P4_Phycella_cyrtanthoides_P001_WB2,P4_Phycella_cyrtanthoides_P001_WC2,P4_Phycella_cyrtanthoides_P001_WD2,P5_Phycella_cyrtanthoides_P001_WG2,P5_Phycella_cyrtanthoides_P001_WH2,P6_Phycella_scarlatina_P001_WA3,P6_Phycella_scarlatina_P001_WB3,P8_Phycella_amoena_P001_WA4,P8_Phycella_amoena_P001_WB4,P8_Phycella_amoena_P001_WC4,P9_Phycella_amoena_P001_WD4,P9_Phycella_amoena_P001_WE4,P9_Phycella_amoena_P001_WF4,P10_Phycella_amoena_P001_WG4,P10_Phycella_amoena_P001_WH4,P10_Phycella_amoena_P001_WA5,P11_Phycella_ornata_P001_WB5,P11_Phycella_ornata_P001_WC5,P11_Phycella_ornata_P001_WD5,P12_Phycella_ornata_P001_WE5,P12_Phycella_ornata_P001_WF5,P12_Phycella_ornata_P001_WG5,P13_Phycella_lutea_P001_WH5,P13_Phycella_lutea_P001_WA6,P14_Phycella_ornata_P001_WB6,P14_Phycella_ornata_P001_WC6,P14_Phycella_ornata_P001_WD6,P14_Phycella_ornata_P001_WE6,P15_Phycella_angustifolia_P001_WF6,P15_Phycella_angustifolia_P001_WG6,P15_Phycella_angustifolia_P001_WH6,P15_Phycella_angustifolia_P001_WA7,P17_Phycella_arzae_P001_WE7,P17_Phycella_arzae_P001_WF7,P17_Phycella_arzae_P001_WG7,P18_Phycella_davidii_P001_WH7,P18_Phycella_davidii_P001_WA8,P18_Phycella_davidii_P001_WB8,P18_Phycella_davidii_P001_WC8,P19_Phycella_arzae_P001_WE8,P19_Phycella_arzae_P001_WF8,P19_Phycella_arzae_P001_WG8,P20_Phycella_quilapilun_P001_WH8,P20_Phycella_quilapilun_P001_WA9,P20_Phycella_quilapilun_P001_WB9,P20_Phycella_quilapilun_P001_WC9,P21_Phycella_cyrtanthoides_P002_WA01,P21_Phycella_cyrtanthoides_P002_WB01,P22_Phycella_cyrtanthoides_P002_WD01,P23_Phycella_cyrtanthoides_P002_WF01,P23_Phycella_cyrtanthoides_P002_WG01,P24_Phycella_cyrtanthoides_P002_WH01,P24_Phycella_cyrtanthoides_P002_WA02,P25_Phycella_cyrtanthoides_P002_WC02,P25_Phycella_cyrtanthoides_P002_WD02,P26_Phycella_cyrtanthoides_P002_WE02,P26_Phycella_cyrtanthoides_P002_WF02,P27_Phycella_cyrtanthoides_P002_WH02,P27_Phycella_cyrtanthoides_P002_WA03,P28_Phycella_chilensis_P002_WC03,P30_Phycella_cyrtanthoides_P002_WG03,P30_Phycella_cyrtanthoides_P002_WH03,P30_Phycella_cyrtanthoides_P002_WA04,P31_Phycella_angustifolia_P002_WB04,P31_Phycella_angustifolia_P002_WC04,P32_Phycella_arzae_P002_WE04,P33_Phycella_ornata_P002_WG04,P33_Phycella_ornata_P002_WH04,P33_Phycella_ornata_P002_WA05,P34_Phycella_scarlatina_P002_WB05,P34_Phycella_scarlatina_P002_WC05,P35_Phycella_lutea_P002_WE05,P35_Phycella_lutea_P002_WF05,P36_Phycella_australis_P002_WH05,P36_Phycella_australis_P002_WA06,P36_Phycella_australis_P002_WB06,P38_Phycella_chilensis_P002_WE06,P38_Phycella_chilensis_P002_WF06,P39_Phycella_australis_P002_WG06,P39_Phycella_australis_P002_WH06,P40_Phycella_australis_P002_WB07,P40_Phycella_australis_P002_WC07,P41_Phycella_chilensis_P002_WE07,P41_Phycella_chilensis_P002_WF07,P41_Phycella_chilensis_P002_WG07,P43_Phycella_chilensis_P002_WB08,P43_Phycella_chilensis_P002_WC08,P45_Phycella_fulgens_P002_WG08,P45_Phycella_fulgens_P002_WH08,P46_Phycella_maulensis_P002_WB09,P46_Phycella_maulensis_P002_WC09,P46_Phycella_maulensis_P002_WD09
P19_Phycella_arzae_P001_WF8,0.6954576211709338,0.717470273281421,0.6993071062000349,0.9597279451362135,0.9680622604369242,0.8972967560227987,0.7273475815182731,0.7394014722463549,0.8157736859889855,0.7840233270303756,0.7183496552485632,0.6956507816102928,0.7709987396715483,0.7683896698390549,0.7943927926244657,0.8329994812441686,0.3780916691123535,0.34609501187302893,0.3807363188452789,0.27680506264561383,0.3612691535138027,0.26497619627026725,0.26459759904156865,0.3362825752791851,0.36552502003269544,0.2105908846238279,0.14665696536295805,0.27217453645898826,0.29223989663244654,0.1870233485723945,0.2424234871950306,0.40875078491526523,0.36491387983769324,0.32469071611193356,0.24622785079937135,0.30656701542991693,0.34674004505309125,0.8586524432852845,0.8556178051655867,0.8945903776344948,0.8945903776344948,0.22921892757145992,0.2814297763797896,0.12136370138991427,0.3896439169019605,0.3888565450366479,0.39486180121068026,0.4093081431227013,0.15880873852668426,0.0,0.09747609038661263,0.25875657999001295,0.27014954076218056,0.26843180891466145,0.28597771900281616,0.6122908171928279,0.7161338530997802,0.8433934079305572,0.8573851655267589,0.8046345636067052,0.8864447953239419,0.8910311473171453,0.7743215872644893,0.761357616356807,0.8408482575526208,0.8544260184071503,0.7519622156558421,0.75315192581918,0.5238616891086426,0.8585970433339523,0.8866153367172229,0.8752137937761224,0.8004185260488486,0.8634125800242525,0.3947900216862798,0.23954325377567603,0.2600469530163769,0.31637267397025004,0.7829918316865088,0.7980362270952652,0.2754152666327301,0.28197993861263715,0.663617815019748,0.8162634438070828,0.7665556026047406,0.7367870627959117,0.6079280059548379,0.7457215546147428,0.7117557691545733,0.7952858538993485,0.8723016500406495,0.6711303944117728,0.6127149305641497,0.6046949450741028,0.644574414669214,0.5676687767223856,0.6792532299447203,0.6751279843901421,0.626739360983814,0.6702261181029987,0.6586375477184746
P19_Phycella_arzae_P001_WG8,0.6885984078607936,0.6962766153768797,0.6877580067094505,0.8957929149734593,0.8967909576278641,0.8244229467029368,0.7308870851166388,0.729247913341586,0.7774002648303947,0.7679412556224104,0.6757471484257747,0.6824493131621401,0.7413148776190382,0.756293501039316,0.7392221068882274,0.7842943668383691,0.45073903146745364,0.3934780714521149,0.4540088026429957,0.26575016850833844,0.38134467593591326,0.27418558749495714,0.2525301412496424,0.42079597588857454,0.43225777986589065,0.16553999161945188,0.186864659323314,0.2771237572205458,0.2389180246075067,0.20425464976181404,0.28375588345802266,0.4026118639267707,0.4234049683967247,0.28667031122005504,0.2604540556651743,0.245018191433471,0.3135050901367199,0.809891030410851,0.8094080316716337,0.8177723807788324,0.8177723807788324,0.17654514629057377,0.20348719286729733,0.06635360663579298,0.4193126950470968,0.4312735131529658,0.4318147226514959,0.4395870378646336,0.1799540271884752,0.09747609038661263,0.0,0.2701932340337867,0.32215689549444104,0.28526440070851866,0.2622530810927828,0.6068558436940947,0.7153166283513016,0.8014272088848289,0.8286902162287784,0.7596037950726451,0.8377260969958646,0.8315692824847177,0.7294016655861685,0.7149746068844446,0.8056744722151008,0.8034547235610674,0.719218516817691,0.7289400990805179,0.4692869323533433,0.8041006732811684,0.8148888781461674,0.8212365960045498,0.7548599232818356,0.8113245008804759,0.35106093057882,0.3040191122685706,0.28984889563811217,0.2641212090666107,0.7318081588395204,0.7507240645969642,0.32147733192846045,0.31394991910513803,0.627778725831619,0.7745090686775666,0.7311326214984264,0.6684315299634155,0.5245386193552066,0.6957917686204214,0.6810999422285012,0.7433301886150756,0.7965821567953905,0.6009996956594125,0.5555687198365122,0.5501792977277307,0.5728703624613174,0.4856028648857753,0.612469721610451,0.6010760818288086,0.6541083108285042,0.676573870777091,0.6644173841072367
P20_Phycella_quilapilun_P001_WH8,0.6984913481511031,0.7201118087570144,0.7154162823219554,0.8430214932855067,0.9481888014896657,0.8777262551508888,0.7342684636166191,0.7482724624079072,0.717086599373848,0.784749977093699,0.7247501682403994,0.7035387636433744,0.7718854200748398,0.6688975463495326,0.7851504581737696,0.831703336725151,0.31132314534172445,0.36619168370088195,0.40840684956987205,0.3550105377288063,0.3441294875115965,0.3708670349758435,0.342783319654657,0.3711726875557295,0.29523534162258125,0.26293881628394655,0.2694908450408247,0.18695285577137888,0.16676817676387232,0.2859063681863746,0.15464705878509014,0.3713662778299567,0.36601914738197316,0.2201066704379589,0.2469517472973833,0.28940418106937565,0.2469592705120813,0.8559597484248487,0.8545514307277775,0.8693499453582683,0.8693499453582683,0.22850513683664317,0.2637540501941207,0.3202087368854734,0.31385570667141616,0.31865250297944625,0.30836441750500565,0.3282543715673838,0.2779737948276338,0.25875657999001295,0.2701932340337867,0.0,0.199638168529783,0.18477756516904464,0.038878613939567486,0.7185321221282333,0.7306944549972748,0.83288897561974,0.7594808828129601,0.7984012062691244,0.8791804637751116,0.881369468632452,0.6672735330444205,0.7553887038109101,0.8432237228770711,0.8447389880644606,0.6444078941640136,0.6498727278778385,0.5217493821447661,0.8512063262028744,0.8659976831557141,0.8632944464621004,0.7940853980009996,0.8563757040382753,0.26465358151880125,0.2763044376873493,0.23743220528199796,0.286864659323314,0.7840893844399395,0.7954479952536657,0.40158845833314727,0.41304495076001285,0.7616272929802734,0.8158579535593047,0.6647377830440508,0.729285507754004,0.582997248783047,0.7467985077503662,0.7086122053780026,0.797178876622118,0.8539369188820769,0.6647767714454669,0.6173813771620408,0.6057145909240986,0.6385829202682834,0.5504203655054644,0.6608174532909878,0.655095811344872,0.6413333079567335,0.680072765733884,0.6657453368802008
P20_Phycella_quilapilun_P001_WA9,0.735387140264993,0.6486180053203012,0.6212579970077861,0.9931122742165461,0.8956116676176991,0.8247079877629973,0.7650734290445114,0.6640245701066201,0.8406638048863229,0.8277923840520391,0.7383103899133784,0.6255875844881122,0.7034446196862727,0.8115460088581825,0.8042921756381938,0.7446500392310104,0.37865890472109087,0.2544784813383203,0.28540524342974016,0.4296807847168276,0.2912096991156607,0.4094342922046377,0.40396014451311246,0.38252713861752374,0.4134964459168313,0.359042900755271,0.2718125435823313,0.29083310553826214,0.31397682263971316,0.31121292437871684,0.2859063681863746,0.36472813524132763,0.3169686872640168,0.3654027631282331,0.1784051341722615,0.332707213271586,0.3850191483598774,0.8724653319147107,0.8705557896259721,0.9106470039717891,0.9106470039717891,0.33445162368886405,0.4093604213229125,0.3375737109948847,0.2779934529131163,0.2469961313095215,0.26457386301319374,0.1838839086848832,0.295746500149121,0.27014954076218056,0.32215689549444104,0.199638168529783,0.0,0.04913307979147611,0.21408437333374428,0.7424746406548498,0.6318478350330228,0.8840213212601978,0.890744851399859,0.8265142571348745,0.8162679958676491,0.809787478882209,0.7965718187799178,0.6731006067858545,0.7598815232155023,0.7826696503138098,0.783062245855283,0.7904135139338591,0.5513957407987746,0.7701335697305693,0.8166140300417092,0.8043039158668737,0.8296774999178691,0.8884468878523506,0.4352084066787665,0.2515283528273145,0.3094342922046377,0.36076855236206007,0.7830297491849668,0.7974441134902416,0.3132887867669518,0.38484697439006116,0.7954946904037485,0.7431422442466173,0.7972430419167819,0.7575586718543179,0.5359237616879595,0.7679780991371128,0.7403409442532444,0.7061693695508272,0.8906742256416511,0.6824692934038827,0.6168302583017874,0.6275595854379605,0.6576081507012868,0.5744375771689645,0.7205911851432153,0.7111543995258365,0.6401678995587669,0.6763393018275098,0.686898735274498
P20_Phycella_quilapilun_P001_WB9,0.7236081689104799,0.6253302912912819,0.6084531209030496,0.9609426689712006,0.8627523493328356,0.7894667474477345,0.7584933710843778,0.6571066463867333,0.8183033748994619,0.8144412503048901,0.7090171613943292,0.6128904908133466,0.6842898372459676,0.7998626109569305,0.7813083751732761,0.7235151674225035,0.4082251235578491,0.25479162056466376,0.3121239290669359,0.40036113796051787,0.26790016066183564,0.38604829803187235,0.37636388297191753,0.3936091768060974,0.4200939060327538,0.3124761251137868,0.2619608300338205,0.2713233031787328,0.27738489980586123,0.3080550098757524,0.27410619329594427,0.34888400840056377,0.3232055490003598,0.33492920071797666,0.15873465959237693,0.28942406931566267,0.35543517995995255,0.8506118365159341,0.848008650713685,0.8697355800053501,0.8697355800053501,0.29739364591912043,0.36814897393483464,0.2984301408266895,0.27399440107452466,0.2664764042846536,0.28089111127554883,0.18638968184894739,0.28379540925139735,0.26843180891466145,0.28526440070851866,0.18477756516904464,0.04913307979147611,0.0,0.19616125053683914,0.7335827154891558,0.6293760028131805,0.8623672832258915,0.8751572435097432,0.8076997084978257,0.7937081034403881,0.7849662599854923,0.7658020533249749,0.6579391003741648,0.7412427411263927,0.7595745191918276,0.7621901383993801,0.7774122014723729,0.5108020598370615,0.7490572439311828,0.7803380539516513,0.7804517012406527,0.7962230096987736,0.8574304599264984,0.4030269505780294,0.25933193608563065,0.2995482751524918,0.3081684487230794,0.7596519769206977,0.7791420051105842,0.2981212794295323,0.3795534453005887,0.7766651715789183,0.7226979589340167,0.7780425663867718,0.7139908397048432,0.4903330552467047,0.7393627919458062,0.7210719550972136,0.6811439681998772,0.8570854601873166,0.6342849137509587,0.5833391827533769,0.5911197911138639,0.6166258106927804,0.525157146652077,0.6813950333659657,0.658401878412592,0.6414174537803029,0.6692757029343538,0.6752383956821602
P20_Phycella_quilapilun_P001_WC9,0.6908832868362029,0.7107543483699046,0.7098431394417093,0.8253860436797901,0.9281090134695549,0.8594467651378666,0.7290739821908386,0.7382203133568306,0.7036668272729893,0.7774707719943259,0.7150672914054408,0.6962766153768797,0.7591901024189011,0.6607174864128957,0.7661469557186188,0.8167189513959345,0.32537731718244084,0.3775202830076423,0.42282021838334954,0.36327889727282126,0.3569913702825691,0.3767851003158041,0.3502632908848648,0.394261317841192,0.3133423602912106,0.2641212090666107,0.28134166054563053,0.1898830133137819,0.1619321231526359,0.28231584689308553,0.16797417417862154,0.3749331821548779,0.38614800805658756,0.22272032392324087,0.2555374971842911,0.29185684584464816,0.24627965016599696,0.8393091122639689,0.8386055581127422,0.8480625648150338,0.8480625648150338,0.22223216934085388,0.25134799852346845,0.3129364102157724,0.3223324624197506,0.325041353735395,0.3116394244476908,0.3297280617088163,0.2899000672961598,0.28597771900281616,0.2622530810927828,0.038878613939567486,0.21408437333374428,0.19616125053683914,0.0,0.7068410211621927,0.7211471115797818,0.8202855181433686,0.7487577666358309,0.7786629234987213,0.8635138068074022,0.8611911462624572,0.6533577355056892,0.7344646957858434,0.828214144211805,0.8267536181961198,0.630388573418943,0.6385290056476939,0.5141887477935745,0.8330455144327438,0.8469729711460885,0.8455384971890249,0.7885547381987097,0.8435719332391756,0.25899508803551385,0.2951683543055008,0.2625478881770388,0.2990517842514915,0.7698024966776265,0.7785198529335953,0.41747401719540134,0.4204380701372914,0.7486426685816405,0.8005387265651355,0.6519865516017778,0.7166912962792167,0.5668659855140008,0.7348109718408448,0.6943141924092593,0.7825058211676539,0.8336249884036416,0.6558031226715098,0.609075891798731,0.5983395510035601,0.6255409259865896,0.5321422847065784,0.6520825941169504,0.6475248119084662,0.6423169404162841,0.6779575641532976,0.6641934583865663
P21_Phycella_cyrtanthoides_P002_WA01,0.3138663215324452,0.3104286920996924,0.3441968927932525,0.8154288089591413,0.8322897648373276,0.7794814153725614,0.3560912352671866,0.32670519904513545,0.4035702006316082,0.3847290885391619,0.5839752357763682,0.5890261490121712,0.5951844613301241,0.35976998100599067,0.690682724432177,0.7110886831672817,0.7014949219795905,0.7053309681593115,0.7126876160623125,0.5752667373403187,0.7075140790071324,0.5749165187121494,0.6077506394370713,0.7049226178089307,0.6848480528943985,0.6070558440194022,0.5912206175301485,0.6728712597889855,0.7200630505829284,0.5581536299668873,0.69663556786166,0.7010223566138123,0.702449465158402,0.7057262876059694,0.6982969346480932,0.7278191037784304,0.697398116156555,0.7171920717506672,0.708648945168953,0.7575524963285676,0.7575524963285676,0.7230040440541474,0.6967602674019695,0.5966121778929572,0.7215488072060356,0.732893895030519,0.7332256766837854,0.7295419581274154,0.6916050453617085,0.6122908171928279,0.6068558436940947,0.7185321221282333,0.7424746406548498,0.7335827154891558,0.7068410211621927,0.0,0.3267851003158041,0.6973437461378922,0.6920605540055285,0.6398065144748053,0.7264625234585316,0.7440249816368916,0.6180338234068257,0.6220941318384998,0.6683607189393415,0.691004036858963,0.5872696249653473,0.35363522211313503,0.49838061772709297,0.7339541497940144,0.7567118616254211,0.7211956307943274,0.7078834204579724,0.7350263199600517,0.5690501938851005,0.7142388428922248,0.7256555305107031,0.726902105913459,0.7036140674913183,0.6965887851413354,0.676712727671274,0.6824409105870942,0.3632617198004284,0.6594045290997763,0.6171996516580387,0.7375510112414758,0.6165371208994409,0.6523977771355949,0.5671573653866594,0.6885301166941833,0.7679151646039584,0.7107457356163068,0.6810804312277315,0.6336157487384126,0.6804236108907631,0.5581165864271361,0.718942077625369,0.7090291041605861,0.6294559832239881,0.6391360284857648,0.5838290646720344
P21_Phycella_cyrtanthoides_P002_WB01,0.34351348801206166,0.07211078740801634,0.07537460053830228,0.8315276684230646,0.5924546231803034,0.5374369031010588,0.37462922850224173,0.05322593502638455,0.39784329094000515,0.41209953867852167,0.5714487167026718,0.3304700499306832,0.37146471156253075,0.3947414850668465,0.6721692686847289,0.4325753053829163,0.6938007075191058,0.6042980569457732,0.6080603300031788,0.6876191535696727,0.6162101588823576,0.6840971409842742,0.7233131757229955,0.7116772782815125,0.6888339851689697,0.731145886304974,0.693792797124706,0.6724539638253306,0.7316758557873416,0.6628057775038517,0.7097115992403817,0.6294735595267682,0.6154145743565537,0.7203415233935879,0.6041479260782414,0.7405513418413286,0.7162047701385033,0.6979608205962153,0.6891409317322982,0.7532851158886128,0.7532851158886128,0.7235121673615507,0.7150815470175207,0.7006027904526736,0.714610611837357,0.7218500162186584,0.7224120638825322,0.6204319513109622,0.690344762634431,0.7161338530997802,0.7153166283513016,0.7306944549972748,0.6318478350330228,0.6293760028131805,0.7211471115797818,0.3267851003158041,0.0,0.7193233876677925,0.6949679071622133,0.642122915867421,0.4821914113805785,0.4898301233904032,0.6004808220002227,0.3313793448935153,0.39952390954829564,0.45185978406560406,0.5947000588914758,0.3705780035112928,0.5164525720175037,0.4663181890421146,0.5206761051639386,0.4800756222202892,0.6943378589573538,0.7288195373044077,0.5919929361480909,0.7106815966854663,0.7410097535803071,0.7410351953362715,0.6712496927825341,0.6602719392756796,0.581362166995523,0.6750304166301647,0.6262303168342132,0.41366565232169683,0.6176044424794875,0.7521779572951715,0.5047034825842012,0.6499947876797085,0.5962256349184694,0.41978932062196966,0.7735156791135667,0.7061991963884355,0.6694917158113525,0.6312276965564334,0.682090484895322,0.5446809393756625,0.751592226354986,0.7348218816401668,0.612132679093117,0.6131533871885514,0.5762039180314225
P22_Phycella_cyrtanthoides_P002_WD01,0.42708155698811523,0.6882391142014096,0.6992301744388796,0.6639318251202655,0.6885320682136586,0.6572203326316319,0.44791775926856725,0.6755638738822183,0.6333295518581408,0.35622062755046724,0.6685518260032556,0.6838388173820705,0.6247153026676515,0.6223951038609082,0.6887271182544923,0.675354182706903,0.8592291887864346,0.8468359787620063,0.8710642981700356,0.7889529170099658,0.8418432996438924,0.8011066308707246,0.8240541605708969,0.8478359284001696,0.822515674455241,0.8134200604876691,0.831287129271012,0.8061054727834785,0.8269881158064981,0.8038888723786053,0.8317911359980577,0.7925831937252952,0.8311027210457259,0.7762150958680942,0.8238743434092043,0.8179604702913574,0.7694442950067808,0.666367195190521,0.668069090323408,0.7108270749493735,0.7108270749493735,0.8207685784155161,0.7516882741233999,0.7964735896536919,0.8633282028278461,0.8843794751442922,0.8844362638998027,0.8860280404279774,0.8062506734281008,0.8433934079305572,0.8014272088848289,0.83288897561974,0.8840213212601978,0.8623672832258915,0.8202855181433686,0.6973437461378922,0.7193233876677925,0.0,0.6079533810217671,0.6332720500001776,0.5966865415796371,0.6581439365078995,0.6756773520971977,0.6777506968190266,0.6617287704613418,0.5974131619808372,0.6447097075074455,0.6112818252739818,0.6701720752047311,0.6731193835210567,0.6384512236800405,0.5883520261560725,0.6761044204352133,0.6591585262890862,0.8016242713939895,0.7528176725104462,0.7400287039262115,0.8138257697634866,0.7343469762022843,0.7309136421773565,0.8285875923703946,0.8327876465622055,0.6073981275068464,0.6155180153765002,0.6147141972944745,0.827662531268128,0.7163748761995452,0.677353526649953,0.6793305814342474,0.6949990416706404,0.692267971486707,0.8386281944438243,0.8210169992509997,0.752278399843519,0.7954739379147557,0.7509951495623279,0.7644480911193172,0.6759334786289283,0.753521053588774,0.7694556738068031,0.7171669427170896
P23_Phycella_cyrtanthoides_P002_WF01,0.6856243386500748,0.6660964339234792,0.6832374348141277,0.18185176554449137,0.730508314550278,0.7024134177856731,0.692419404405834,0.6533504292047596,0.34434324972832225,0.6091110593266948,0.6579305298840795,0.6908514809063252,0.6166489846258678,0.37963349048304584,0.7128029095338846,0.6640907236395979,0.7616492417068681,0.8594766182806561,0.8752097080598821,0.808639105351521,0.8622572725257712,0.8114426580740072,0.8462963211329195,0.8588669518810979,0.7255275518332338,0.8353802581927713,0.8437860412366325,0.7182833389287524,0.7539672367185384,0.8174683084719918,0.74611920104301,0.8304047058534518,0.8527114636190152,0.6970676377078637,0.8400692777231372,0.8452189157338763,0.6820096233036299,0.6568900218655985,0.6413983735511984,0.7228665145658558,0.7228665145658558,0.7315276684230647,0.6825906783797575,0.8076939291395919,0.8645119118552902,0.8827936587415464,0.8902502026802022,0.8805203567680866,0.8162975666233228,0.8573851655267589,0.8286902162287784,0.7594808828129601,0.890744851399859,0.8751572435097432,0.7487577666358309,0.6920605540055285,0.6949679071622133,0.6079533810217671,0.0,0.6280749529135814,0.5941968927932525,0.663454202746043,0.13482736254074876,0.6754677965330311,0.605497125474993,0.6136265798321061,0.1479054927340509,0.3791002365134649,0.6855569357274769,0.6916770397451386,0.6765304555983528,0.6285528461892564,0.6783447936620534,0.6749340462956106,0.7039250110363229,0.8633324221530485,0.8684190470357327,0.8351424841407675,0.7298356267215005,0.727899838210276,0.8282374971695501,0.8332065805110558,0.6156591297849143,0.590818927581395,0.11305851100126116,0.8172654316964709,0.7429988288289665,0.6705590042521734,0.6914449609112006,0.6758043607380552,0.7329691859078269,0.8164284012601057,0.8054386683804425,0.7293415139400437,0.7917302066080109,0.7366718488992077,0.8047050074886982,0.8067508381798192,0.7655241460762534,0.7787454308059285,0.7281687466674885
P23_Phycella_cyrtanthoides_P002_WG01,0.6523289562632419,0.626896508422954,0.6422630712518513,0.707743260225268,0.7101351561978508,0.6659579317169511,0.6811422622211871,0.6127190155768236,0.5773817301122495,0.646203755376082,0.079800490748785,0.643111833275959,0.5807742856091199,0.644359692676896,0.6155663107492132,0.6104660563453034,0.8066108742923868,0.7932344803510845,0.8179652916363511,0.754281817706892,0.794649715717608,0.7584259912158522,0.7842943668383691,0.7076698140941284,0.7875817210799687,0.7792729003574905,0.7803412675371835,0.7518039746777212,0.7817213671501708,0.7488460472190027,0.7888892452804455,0.7795492041033365,0.8021422427893665,0.7558085441466258,0.7772399545895302,0.7828021679357948,0.7465499193434567,0.608493924721131,0.10570036768302334,0.6437104512656107,0.6437104512656107,0.7655414660688407,0.712528985414981,0.7427084547513239,0.7024426652339433,0.8168639330332466,0.8167044302198418,0.8132879695167099,0.6671473171890343,0.8046345636067052,0.7596037950726451,0.7984012062691244,0.8265142571348745,0.8076997084978257,0.7786629234987213,0.6398065144748053,0.642122915867421,0.6332720500001776,0.6280749529135814,0.0,0.612228337967823,0.6094623055910442,0.5711045908408285,0.5749462743506893,0.5814546612862147,0.5718125435823314,0.5856561722827553,0.6079675807431073,0.5758005064202639,0.6259506827525316,0.6428545148179796,0.6043134510353902,0.6135050901367198,0.6303881396986936,0.7641717771138612,0.8040351316257854,0.811191520411926,0.7865501951861591,0.6458808671077911,0.631896107714029,0.7796349585233041,0.7707667080468655,0.5776190979400545,0.570087449514712,0.5714057916662334,0.800132627040119,0.6807779865210393,0.616174906863133,0.11228296359187426,0.6132422275786167,0.16044401775691508,0.786443177631192,0.7699388294284581,0.7203276081121699,0.7483095078627017,0.6295289089748657,0.8058800249787677,0.8004797547310392,0.692363627199832,0.6902077978555357,0.15303019825397193
P24_Phycella_cyrtanthoides_P002_WH01,0.7242664518941654,0.4540803311557732,0.4671034012900088,0.6198894907253629,0.14244614329393032,0.12165387958177597,0.7412449874462,0.44171702494275855,0.6060045003553441,0.66383042348015,0.6728889947220703,0.21912059207410972,0.13853977579889865,0.6791252997703554,0.6794587632295332,0.13554178983425746,0.8970497289093284,0.7831660833631748,0.809312098071373,0.8319943714829792,0.7819870448772319,0.8396678349426894,0.8650708345107534,0.8920927689646443,0.867119173191872,0.8532605891116669,0.8678652115826373,0.8386463024192626,0.863408361629717,0.840312618919015,0.8731900030822368,0.7504405722233429,0.7833971056359383,0.8174441632738345,0.7618653629722931,0.8549014855529455,0.8061905987539502,0.619448299879407,0.6173042475304034,0.6512770786822639,0.6512770786822639,0.8434023364002335,0.7761040724720467,0.8205869183765078,0.8901794873864395,0.9101859245174293,0.9128585426743807,0.807935246343444,0.8452144750194936,0.8864447953239419,0.8377260969958646,0.8791804637751116,0.8162679958676491,0.7937081034403881,0.8635138068074022,0.7264625234585316,0.4821914113805785,0.5966865415796371,0.5941968927932525,0.612228337967823,0.0,0.08642232698869724,0.6496981022722482,0.17298650435332302,0.11657010555590383,0.055647800167206905,0.6634073018806128,0.6595048999877497,0.6581148525653073,0.14145257201750366,0.09830608894647856,0.05197269867367547,0.6173303819291971,0.6068686817776845,0.8424696639942364,0.890521159348184,0.8905682630584729,0.8519693688737964,0.7083401295612467,0.703282521902062,0.7630453963327158,0.860366808607017,0.6309980911444565,0.09410831778735458,0.6292782322363708,0.7873355511106219,0.5772922030624523,0.6715091011733216,0.7015709893770601,0.1606594291926972,0.6576293301619995,0.8005256680561954,0.8004083200551968,0.7349023557601794,0.7666016080594507,0.7144431096194811,0.7857090296359592,0.7934382987083051,0.7666418563209927,0.7818628126654242,0.7398684726894875
