,P1_Phycella_cyrtanthoides_P001_WA1,P1_Phycella_cyrtanthoides_P001_WB1,P1_Phycella_cyrtanthoides_P001_WC1,P2_Phycella_cyrtanthoides_P001_WD1,P2_Phycella_cyrtanthoides_P001_WE1,P2_Phycella_cyrtanthoides_P001_WF1,P3_Phycella_cyrtanthoides_P001_WG1,P3_Phycella_cyrtanthoides_P001_WH1,P3_Phycella_cyrtanthoides_P001_WA2,P4_Phycella_cyrtanthoides_P001_WB2,P4_Phycella_cyrtanthoides_P001_WC2,P4_Phycella_cyrtanthoides_P001_WD2,P5_Phycella_cyrtanthoides_P001_WG2,P5_Phycella_cyrtanthoides_P001_WH2,P6_Phycella_scarlatina_P001_WA3,P6_Phycella_scarlatina_P001_WB3,P6_Phycella_scarlatina_P001_WC3,P7_Phycella_cyrtanthoides_P001_WF3,P7_Phycella_cyrtanthoides_P001_WG3,P7_Phycella_cyrtanthoides_P001_WH3,P8_Phycella_amoena_P001_WA4,P8_Phycella_amoena_P001_WB4,P8_Phycella_amoena_P001_WC4,P9_Phycella_amoena_P001_WD4,P9_Phycella_amoena_P001_WE4,P9_Phycella_amoena_P001_WF4,P10_Phycella_amoena_P001_WG4,P10_Phycella_amoena_P001_WH4,P10_Phycella_amoena_P001_WA5,P11_Phycella_ornata_P001_WB5,P11_Phycella_ornata_P001_WC5,P11_Phycella_ornata_P001_WD5,P12_Phycella_ornata_P001_WE5,P12_Phycella_ornata_P001_WF5,P12_Phycella_ornata_P001_WG5,P13_Phycella_lutea_P001_WH5,P13_Phycella_lutea_P001_WA6,P14_Phycella_ornata_P001_WB6,P14_Phycella_ornata_P001_WC6,P14_Phycella_ornata_P001_WD6,P14_Phycella_ornata_P001_WE6,P15_Phycella_angustifolia_P001_WF6,P15_Phycella_angustifolia_P001_WG6,P15_Phycella_angustifolia_P001_WH6,P15_Phycella_angustifolia_P001_WA7,P17_Phycella_arzae_P001_WE7,P17_Phycella_arzae_P001_WF7,P17_Phycella_arzae_P001_WG7,P18_Phycella_davidii_P001_WH7,P18_Phycella_davidii_P001_WA8,P18_Phycella_davidii_P001_WB8,P18_Phycella_davidii_P001_WC8,P19_Phycella_arzae_P001_WE8,P19_Phycella_arzae_P001_WF8,P19_Phycella_arzae_P001_WG8,P20_Phycella_quilapilun_P001_WH8,P20_Phycella_quilapilun_P001_WA9,P20_Phycella_quilapilun_P001_WB9,P20_Phycella_quilapilun_P001_WC9,P21_Phycella_cyrtanthoides_P002_WA01,P21_Phycella_cyrtanthoides_P002_WB01,P22_Phycella_cyrtanthoides_P002_WD01,P23_Phycella_cyrtanthoides_P002_WF01,P23_Phycella_cyrtanthoides_P002_WG01,P24_Phycella_cyrtanthoides_P002_WH01,P24_Phycella_cyrtanthoides_P002_WA02,P25_Phycella_cyrtanthoides_P002_WC02,P25_Phycella_cyrtanthoides_P002_WD02,P26_Phycella_cyrtanthoides_P002_WE02,P26_Phycella_cyrtanthoides_P002_WF02,P27_Phycella_cyrtanthoides_P002_WH02,P27_Phycella_cyrtanthoides_P002_WA03,P28_Phycella_chilensis_P002_WC03,P30_Phycella_cyrtanthoides_P002_WG03,P30_Phycella_cyrtanthoides_P002_WH03,P30_Phycella_cyrtanthoides_P002_WA04,P31_Phycella_angustifolia_P002_WB04,P31_Phycella_angustifolia_P002_WC04,P32_Phycella_arzae_P002_WE04,P33_Phycella_ornata_P002_WG04,P33_Phycella_ornata_P002_WH04,P33_Phycella_ornata_P002_WA05,P34_Phycella_scarlatina_P002_WB05,P34_Phycella_scarlatina_P002_WC05,P35_Phycella_lutea_P002_WE05,P35_Phycella_lutea_P002_WF05,P36_Phycella_australis_P002_WH05,P36_Phycella_australis_P002_WA06,P36_Phycella_australis_P002_WB06,P38_Phycella_chilensis_P002_WE06,P38_Phycella_chilensis_P002_WF06,P39_Phycella_australis_P002_WG06,P39_Phycella_australis_P002_WH06,P40_Phycella_australis_P002_WB07,P40_Phycella_australis_P002_WC07,P41_Phycella_chilensis_P002_WE07,P41_Phycella_chilensis_P002_WF07,P41_Phycella_chilensis_P002_WG07,P43_Phycella_chilensis_P002_WB08,P43_Phycella_chilensis_P002_WC08,P43_Phycella_chilensis_P002_WD08,P45_Phycella_fulgens_P002_WG08,P45_Phycella_fulgens_P002_WH08,P46_Phycella_maulensis_P002_WB09,P46_Phycella_maulensis_P002_WC09,P46_Phycella_maulensis_P002_WD09
P18_Phycella_davidii_P001_WB8,0.7321908831920538,0.7424177328565331,0.727771995477906,0.9916489466716971,0.9900436243583499,0.9213886600872998,0.7633608874975384,0.7565161538115368,0.8385149976516112,0.8311242035928976,0.7468544056426878,0.7258863941114604,0.8008978172690651,0.8125480132114589,0.6984320291252264,0.8435808570696011,0.7873835644038153,0.7212995647190226,0.7885927747226946,0.8063707874372013,0.41875652469716457,0.3918326160642807,0.4060790973698808,0.4622077556814077,0.4147187061032239,0.4508725812612841,0.447619091419289,0.4260069841099443,0.45517810032159534,0.4559475896552675,0.37598311372709786,0.395746500149121,0.4186814405981908,0.39199026181306346,0.4312018095362107,0.5044322098451471,0.45281499715482104,0.5222877554946708,0.42416643887159544,0.4867836976605959,0.5409658739109002,0.7710757006120039,0.869067599427169,0.7982987282094507,0.7982987282094507,0.48412320598792774,0.5472009079144097,0.48645366423373015,0.1915894308788434,0.054936918142926595,0.0,0.16547352909237673,0.4522470527153123,0.4284533502001928,0.46810383308105885,0.30894289191236984,0.26516467004183175,0.2810425815439127,0.31187262126327986,0.7333371293241082,0.7225192876867299,0.8844362638998027,0.8902502026802022,0.8167044302198418,0.9128585426743807,0.9027310829139248,0.7871807870051136,0.7611757207045985,0.8523916008105319,0.8756221409724496,0.7723417505008107,0.7872478261093246,0.5805414654448251,0.8695408217513048,0.9120854821776571,0.899869826376145,0.7140113412477491,0.7874708742118579,0.4747572911488225,0.40255894517335356,0.4528899037578994,0.5065412463327005,0.7821183226691002,0.7887937113648966,0.4436327322193698,0.33560246373596603,0.7964994425788834,0.8413235952673772,0.792742642645115,0.7120861282689159,0.6599602528180328,0.6719756201005692,0.7303486458763853,0.8087561055658946,0.8864527291505916,0.7229663092815124,0.5828014659776563,0.5879756611857299,0.6139352820055588,0.510898291330945,0.5092821174397542,0.7675401359133509,0.7533044300139484,0.5146072376466998,0.5473135152796724,0.6655880261378391
P18_Phycella_davidii_P001_WC8,0.7353728118616436,0.6326647135555463,0.6213186832445406,0.9834168521869396,0.8902187784587888,0.8203651411997472,0.7642843327985479,0.6573014284215286,0.8284931501048448,0.8278477523021686,0.7389399750032332,0.6312718640215336,0.6935009835736283,0.8108476749089238,0.8074447156074276,0.7411449718681239,0.7834356897699151,0.699384008277288,0.7861709588381324,0.8078284205552687,0.44331482975515046,0.3366172315103381,0.3493663931088936,0.472371928076637,0.3586802794081956,0.44509847016592036,0.4525555394707892,0.4405817642248699,0.45730050954654666,0.45294161625617485,0.39408355398359,0.4080550098757524,0.4309765567241419,0.41492461658206825,0.4329554993897955,0.43837523172577675,0.39595146804895165,0.512636215465446,0.34844882855650544,0.4854286301393621,0.5212281324540498,0.8671936615426248,0.8609448920874918,0.8998813275192454,0.8998813275192454,0.46911423670907326,0.544509147221098,0.4721512373602324,0.18934517610103552,0.14008079993348269,0.16547352909237673,0.0,0.45238826271019994,0.4429937690106788,0.47608006565423505,0.3289143845903607,0.18454216302319382,0.18659457426496273,0.3300273978753572,0.729617012822525,0.6205014860123261,0.8860280404279774,0.8805203567680866,0.8132879695167099,0.807935246343444,0.7995975360339456,0.7786849278357344,0.6600698863723296,0.7428483315936615,0.7733378564117337,0.776387093996022,0.7911200017499301,0.5640144975655101,0.7734487079938817,0.8082583039122448,0.8005325193684152,0.8110831239259658,0.8918574841217786,0.47992035297064867,0.42600036706847466,0.4780722764521736,0.5037786895928614,0.7803959458680534,0.7934121760619038,0.35565684869359215,0.4213550703850446,0.7952299868998582,0.7326908945810684,0.7918562966037879,0.7664979242343375,0.5710998907999157,0.7584437869022225,0.732428974416903,0.6980339638589628,0.886190826811947,0.6948221380360314,0.6376615785552375,0.6443147272953738,0.6736142376350576,0.5838455081317228,0.5817411083594686,0.7523043788979975,0.7308582985127074,0.6279791601156516,0.6590043402259722,0.6669617651021384
P19_Phycella_arzae_P001_WE8,0.6691213134584594,0.6790568202496381,0.6669893082160872,0.9116202041148146,0.9261061952791311,0.8551217134161249,0.7016807800733171,0.7098843384090108,0.7746734285312075,0.7494195422304681,0.5749428094288056,0.665050190505461,0.737265983882054,0.7394537191534701,0.7596982608642902,0.7917354614458813,0.7554787276791264,0.5419610261738396,0.7208777056219677,0.6320593268307348,0.4405314375476195,0.40876811190445916,0.4494554454167061,0.3890637174690549,0.4182547149471565,0.3713748929044404,0.4027800431870822,0.3289149674147506,0.40576569133533924,0.3379171774380253,0.32226878185440133,0.3226614210933614,0.34377280073241306,0.3469240815533443,0.22926355437192303,0.360662389329536,0.3442619683746195,0.2517301798377699,0.2166240308454431,0.26177056559443446,0.2720038267342906,0.8178011319207015,0.7122537784460197,0.8494208757781736,0.8494208757781736,0.18422524610156102,0.2391526833872879,0.17196254299753116,0.3486796409786663,0.4360795681836828,0.4522470527153123,0.45238826271019994,0.0,0.14258356560634217,0.16450519781187978,0.32832688551586914,0.34590647770453914,0.3346146642054114,0.34024047013189446,0.6925719919587913,0.6913036552442029,0.8062506734281008,0.8162975666233228,0.6671473171890343,0.8452144750194936,0.8509574341256667,0.7253360060622899,0.7298889807067173,0.7995395396025868,0.8166318143499579,0.7161480383689255,0.7198216080963394,0.5294614940128259,0.8200796375597139,0.8420559798937617,0.8364754995281309,0.7707440601686069,0.8254655714701467,0.3392559084967741,0.242729634008993,0.2559507384279039,0.2516400224057902,0.7490492597733324,0.7667453239648243,0.33192381999434634,0.3413548006613256,0.7249342583873766,0.7738515384831166,0.7272261747849786,0.7284323265144537,0.6019856210228127,0.7025648341875972,0.5874883743232723,0.752846292485843,0.7355402035487695,0.6538724293251639,0.6006814204658173,0.585417205225155,0.6343737706951061,0.5541402341821096,0.5016718333833807,0.6750709609651079,0.6611315165256832,0.6403209332621346,0.6732963972518817,0.5509321368696167
P19_Phycella_arzae_P001_WF8,0.695784878282575,0.7179842632800842,0.6999981603810463,0.9597279451362135,0.9680622604369242,0.8972967560227987,0.7275689144776417,0.7399850169268466,0.8164041767053395,0.7840785917954511,0.7183496552485632,0.6956507816102928,0.7709987396715483,0.7694269983103696,0.7943927926244657,0.8329994812441686,0.7940176237745878,0.667035203313344,0.7351721225507158,0.7438050062053392,0.41150348655505575,0.37996269063310606,0.41408863779177185,0.32752028300764235,0.3946064900587387,0.3158200783297968,0.314716148598152,0.3696581359670476,0.39885835336602876,0.27731298532135606,0.21332494629182866,0.32225944770771553,0.3422398966324465,0.253778051021384,0.20916236410492564,0.3601653347747431,0.3157818701669338,0.2914065510439622,0.212894517466038,0.27330558482079537,0.31354246130123054,0.8586524432852845,0.8556178051655867,0.8945903776344948,0.8945903776344948,0.21297864899227453,0.26560745675428143,0.1231692109799095,0.423113954724779,0.42227609966816604,0.4284533502001928,0.4429937690106788,0.14258356560634217,0.0,0.09973044035248627,0.309198462728591,0.3201713907987678,0.3186107907784282,0.3359955474569223,0.6293107431904172,0.7164709270260408,0.8433934079305572,0.8573851655267589,0.8046345636067052,0.8864447953239419,0.8910311473171453,0.7743215872644893,0.761357616356807,0.8408482575526208,0.8544260184071503,0.7519622156558421,0.7534397706314375,0.5571950224419759,0.8585970433339523,0.8866153367172229,0.8752137937761224,0.8004185260488486,0.8634125800242525,0.3450484323442655,0.20651885680818868,0.22704459967121976,0.2833025084853691,0.7829918316865088,0.7980362270952652,0.32670519904513545,0.3322785914728052,0.663617815019748,0.8162634438070828,0.7665556026047406,0.7701344348610583,0.6412862306062206,0.7457215546147428,0.7117557691545733,0.7952858538993485,0.8723016500406495,0.7044637277451062,0.6460678723079967,0.6380333096562714,0.6779299922435356,0.6010994557785818,0.5376070765681296,0.7130793886875761,0.7090493313836743,0.626739360983814,0.6702261181029987,0.6586375477184746
P19_Phycella_arzae_P001_WG8,0.6913065400766235,0.6994993058109378,0.6914529683127939,0.8957929149734593,0.8967909576278641,0.8244229467029368,0.7328931051370731,0.7322946491687361,0.7803959458680534,0.768864478002144,0.6757471484257747,0.6824493131621401,0.7413148776190382,0.7601297686451902,0.7392221068882274,0.7842943668383691,0.760446867742702,0.6793647722031824,0.6968316223280441,0.707181671100251,0.4850960539668635,0.42788693906020325,0.48880835344858087,0.3166072616608111,0.41738374806014783,0.32494627435068935,0.3053716307197445,0.4559931816096968,0.4672612724308052,0.23666306619353433,0.25606124493007204,0.3291058891243795,0.2942626837775596,0.272700086542493,0.25260871766587245,0.35273131342699077,0.37390087539859906,0.2558648470450967,0.23069217238282436,0.21497028256441303,0.28127390431336646,0.809891030410851,0.8094080316716337,0.8177723807788324,0.8177723807788324,0.1606159450110076,0.18690877710155976,0.06637670623845474,0.45525155504180925,0.4668761155541647,0.46810383308105885,0.47608006565423505,0.16450519781187978,0.09973044035248627,0.0,0.32297720450685435,0.37367845912059455,0.3388737959881224,0.31579678330930794,0.6260648678689417,0.7177475561503407,0.8014272088848289,0.8286902162287784,0.7596037950726451,0.8377260969958646,0.8315692824847177,0.7294016655861685,0.7149746068844446,0.8056744722151008,0.8034547235610674,0.719218516817691,0.7312278459266328,0.5026202656866766,0.8041006732811684,0.8148888781461674,0.8212365960045498,0.7548599232818356,0.8113245008804759,0.3029475566088101,0.27216379214165975,0.2579039259495418,0.23334293949604312,0.7318081588395204,0.7507240645969642,0.37167907976424863,0.3648077052437491,0.627778725831619,0.7745090686775666,0.7311326214984264,0.7021848753357058,0.5592333003091059,0.6957917686204214,0.6810999422285012,0.7433301886150756,0.7965821567953905,0.6350706186046446,0.5895071772854796,0.5844178840325907,0.6067649270796068,0.5210714168455337,0.5198507625324245,0.6484071568171594,0.637333167445605,0.6541083108285042,0.676573870777091,0.6644173841072367
P20_Phycella_quilapilun_P001_WH8,0.6991849246908852,0.7210153628773297,0.7164740430056418,0.8430214932855067,0.9481888014896657,0.8777262551508888,0.7348060099817522,0.7492082656846463,0.7180183216070484,0.7850343098978749,0.7247501682403994,0.7035387636433744,0.7718854200748398,0.670340383647536,0.7851504581737696,0.831703336725151,0.8026149539405186,0.6911163685853726,0.6214945516199142,0.7248524591513651,0.36155700330360385,0.4001786117539763,0.4421072341017048,0.38947481512927046,0.3781645254221381,0.4050818062320546,0.3764734841856217,0.4050638561852417,0.345508599567135,0.2635448269526204,0.26990084484807564,0.1872520568474108,0.16715736538665943,0.28597771900281616,0.22156562103975258,0.4069413727386206,0.4005034806866843,0.28683713879328887,0.29750356693536734,0.33957548642107027,0.3137093656671665,0.8559597484248487,0.8545514307277775,0.8693499453582683,0.8693499453582683,0.2956599878520501,0.3313575725179943,0.37194336726339083,0.31446000493025034,0.31888483830195363,0.30894289191236984,0.3289143845903607,0.32832688551586914,0.309198462728591,0.32297720450685435,0.0,0.1998840373021959,0.18558741930317202,0.0398906389590915,0.7192797674865333,0.7313829326918972,0.83288897561974,0.7594808828129601,0.7984012062691244,0.8791804637751116,0.881369468632452,0.6672735330444205,0.7553887038109101,0.8432237228770711,0.8447389880644606,0.6444078941640136,0.6505085030727015,0.5550827154780994,0.8512063262028744,0.8659976831557141,0.8632944464621004,0.7940853980009996,0.8563757040382753,0.3148666305630665,0.3264048250977999,0.28775841803071395,0.33688230577536465,0.7840893844399395,0.7954479952536657,0.4356585488153699,0.446500267769726,0.7616272929802734,0.8158579535593047,0.6647377830440508,0.7626795449911499,0.6165147017412584,0.7467985077503662,0.7086122053780026,0.797178876622118,0.8539369188820769,0.6981815418851693,0.6507968129126058,0.6391782737174954,0.6719615277771576,0.5840595990781063,0.5551764393310866,0.6948681055959214,0.6892269248323336,0.6413333079567335,0.680072765733884,0.6657453368802008
P20_Phycella_quilapilun_P001_WA9,0.7357435066333858,0.6491723382388503,0.6220119301887872,0.9931122742165461,0.8956116676176991,0.8247079877629973,0.7653268493615266,0.6646638837996692,0.8413516202325352,0.8278449467036071,0.7383103899133784,0.6255875844881122,0.7034446196862727,0.8125725366212986,0.8042921756381938,0.7446500392310104,0.792192270579744,0.7120885253254378,0.7890290924106151,0.8048559038518764,0.41201172496286664,0.3047356341803487,0.3354411355277439,0.4633093171225945,0.3412291937542807,0.44311727909747556,0.43732296590391395,0.415897615219468,0.44684328555445263,0.35912962778203206,0.27183474141355524,0.29084998117343575,0.3139902720258759,0.31126804850818784,0.33592421144509577,0.41548949203543817,0.3673089521518712,0.41544909832905463,0.24509135080411723,0.3827303148843072,0.4350854218995187,0.8724653319147107,0.8705557896259721,0.9106470039717891,0.9106470039717891,0.3847363705529654,0.4599538615883958,0.3889154925593984,0.2782485586107618,0.2473212059540691,0.26516467004183175,0.18454216302319382,0.34590647770453914,0.3201713907987678,0.37367845912059455,0.1998840373021959,0.0,0.04953703419813187,0.21411124516860847,0.7428660573326169,0.6322479206120201,0.8840213212601978,0.890744851399859,0.8265142571348745,0.8162679958676491,0.809787478882209,0.7965718187799178,0.6731006067858545,0.7598815232155023,0.7826696503138098,0.783062245855283,0.7907330168634432,0.5847290741321078,0.7701335697305693,0.8166140300417092,0.8043039158668737,0.8296774999178691,0.8884468878523506,0.4686437445883723,0.301676892636255,0.3595463027684574,0.41093057424211854,0.7830297491849668,0.7974441134902416,0.363949919105138,0.41834276351931193,0.7954946904037485,0.7431422442466173,0.7972430419167819,0.7908953555844987,0.5859693942035117,0.7679780991371128,0.7403409442532444,0.7061693695508272,0.8906742256416511,0.715806634903984,0.6501684301787837,0.6609022788200289,0.6909500576108359,0.6079161081337094,0.5690875044279006,0.7544526959326041,0.745117375283745,0.6401678995587669,0.6763393018275098,0.686898735274498
P20_Phycella_quilapilun_P001_WB9,0.7237189309068701,0.6255818760904581,0.608820507825859,0.9609426689712006,0.8627523493328356,0.7894667474477345,0.7585505352985283,0.6574072212241837,0.8186980575818585,0.8144677710488635,0.7090171613943292,0.6128904908133466,0.6842898372459676,0.8004936314978977,0.7813083751732761,0.7235151674225035,0.7786252920558944,0.6852473608497545,0.7424556728728633,0.7646251885046116,0.4418413870384984,0.30586006908750746,0.3621922704862064,0.43472784601499886,0.31804810719357346,0.4205846873824497,0.4101974540904383,0.4270243578221179,0.45352931665271223,0.3125306304548521,0.2621397008771139,0.27175189144612644,0.27754321929009457,0.30840911214682576,0.324477622139875,0.4003696129318051,0.3740116867123285,0.38515624127713566,0.22560976106576403,0.3398516255289048,0.40583902555590484,0.8506118365159341,0.848008650713685,0.8697355800053501,0.8697355800053501,0.34845817109128796,0.41947988953991444,0.35149727149472876,0.27399440107452466,0.26668362980532617,0.2810425815439127,0.18659457426496273,0.3346146642054114,0.3186107907784282,0.3388737959881224,0.18558741930317202,0.04953703419813187,0.0,0.19624092784388336,0.7337044934524701,0.6294960050646783,0.8623672832258915,0.8751572435097432,0.8076997084978257,0.7937081034403881,0.7849662599854923,0.7658020533249749,0.6579391003741648,0.7412427411263927,0.7595745191918276,0.7621901383993801,0.7775114325570084,0.5441353931703949,0.7490572439311828,0.7803380539516513,0.7804517012406527,0.7962230096987736,0.8574304599264984,0.4368945672724672,0.31015306475403726,0.35017767117909726,0.3589029210286059,0.7596519769206977,0.7791420051105842,0.349671396226524,0.4135775062606061,0.7766651715789183,0.7226979589340167,0.7780425663867718,0.7473982264470728,0.5403383353716396,0.7393627919458062,0.7210719550972136,0.6811439681998772,0.8570854601873166,0.6676549325479135,0.6167807055792633,0.6244794527744527,0.6500801635212209,0.5585245204964808,0.5370678290874302,0.7150578215578751,0.6921797799765808,0.6414174537803029,0.6692757029343538,0.6752383956821602
P20_Phycella_quilapilun_P001_WC9,0.6911879055203493,0.7112483953691612,0.7104631907419455,0.8253860436797901,0.9281090134695549,0.8594467651378666,0.7292628920053259,0.7387720767532184,0.7042972135464174,0.7774975114046463,0.7150672914054408,0.6962766153768797,0.7591901024189011,0.6617489082216933,0.7661469557186188,0.8167189513959345,0.7906245856340346,0.702806865290805,0.6253765495616972,0.7283970699252154,0.37543843809338984,0.4111764725538058,0.45615355171668287,0.3975023405497546,0.39033438641992796,0.4108536163409756,0.3838400314087871,0.42759465117452533,0.36335588495473514,0.26424063775840656,0.2813537214361658,0.18996825089890496,0.16195687125478353,0.28250187164308177,0.23475351152460083,0.4102851594111626,0.4201195990768608,0.28949936614535693,0.30556509345788685,0.34199026181306347,0.3131348351111467,0.8393091122639689,0.8386055581127422,0.8480625648150338,0.8480625648150338,0.2893620042669522,0.3190278236989368,0.3648877943398121,0.3223951038609082,0.3251393954112321,0.31187262126327986,0.3300273978753572,0.34024047013189446,0.3359955474569223,0.31579678330930794,0.0398906389590915,0.21411124516860847,0.19624092784388336,0.0,0.7071576958339458,0.72143640588305,0.8202855181433686,0.7487577666358309,0.7786629234987213,0.8635138068074022,0.8611911462624572,0.6533577355056892,0.7344646957858434,0.828214144211805,0.8267536181961198,0.630388573418943,0.6387972433375226,0.5475220811269078,0.8330455144327438,0.8469729711460885,0.8455384971890249,0.7885547381987097,0.8435719332391756,0.3094093990218303,0.34537753345819266,0.31298751170034816,0.3494996003538324,0.7698024966776265,0.7785198529335953,0.45163958775503976,0.45397488926748125,0.7486426685816405,0.8005387265651355,0.6519865516017778,0.7500430242241222,0.6002222958145741,0.7348109718408448,0.6943141924092593,0.7825058211676539,0.8336249884036416,0.6891407645658555,0.6424340240129625,0.6316728843368933,0.6589119300378997,0.5655812539453533,0.5660942252142879,0.6859423819923792,0.6814971847422018,0.6423169404162841,0.6779575641532976,0.6641934583865663
P21_Phycella_cyrtanthoides_P002_WA01,0.3139008770774644,0.3105391994093874,0.34434909928344026,0.8154288089591413,0.8322897648373276,0.7794814153725614,0.356114930472572,0.3268880503117948,0.4038231475608999,0.3851399070999376,0.5839752357763682,0.5890261490121712,0.5951844613301241,0.360452177828213,0.690682724432177,0.7110886831672817,0.6695493437698117,0.5479851970289941,0.6450415449287955,0.673393677776487,0.7020795988947947,0.7061523811484589,0.7129955983913298,0.5933009536070148,0.7078553959724154,0.5929534518304522,0.6250447610908121,0.7052422524663868,0.6852536500992368,0.6072701483790075,0.5916015249426982,0.6735523931467117,0.7204038530700055,0.5589306636149365,0.6971817900701663,0.7030162914986523,0.7035878649121772,0.7062276226652573,0.6986750777200559,0.7283914317476322,0.6982687922673959,0.7171920717506672,0.708648945168953,0.7575524963285676,0.7575524963285676,0.7240804448619046,0.6988237896335591,0.6158888384969081,0.7216771960734908,0.7331383699701992,0.7333371293241082,0.729617012822525,0.6925719919587913,0.6293107431904172,0.6260648678689417,0.7192797674865333,0.7428660573326169,0.7337044934524701,0.7071576958339458,0.0,0.32678589890863846,0.6973437461378922,0.6920605540055285,0.6398065144748053,0.7264625234585316,0.7440249816368916,0.6180338234068257,0.6220941318384998,0.6683607189393415,0.691004036858963,0.5872696249653473,0.35363581380554876,0.523380617727093,0.7339541497940144,0.7567118616254211,0.7211956307943274,0.7078834204579724,0.7350263199600517,0.594838598577647,0.7149201182567813,0.726417570376245,0.7277232617836177,0.7036140674913183,0.6965887851413354,0.6784049538235425,0.6832792612509787,0.3632617198004284,0.6594045290997763,0.6171996516580387,0.7628762825787001,0.6416815328700786,0.6523977771355949,0.5671573653866594,0.6885301166941833,0.7679151646039584,0.7359692116857959,0.7064656442188487,0.6588690951105225,0.7058507546809037,0.583206644456209,0.6141065664584129,0.7440836082650439,0.7342537279411611,0.6294559832239881,0.6391360284857648,0.5838290646720344
P21_Phycella_cyrtanthoides_P002_WB01,0.34352988002596047,0.07219917100186506,0.07556067182406388,0.8315276684230646,0.5924546231803034,0.5374369031010588,0.3746459561351608,0.053485670581283035,0.39810394888720313,0.41244001880718123,0.5714487167026718,0.3304700499306832,0.37146471156253075,0.395259956619143,0.6721692686847289,0.4325753053829163,0.6321863596114397,0.5635448269526203,0.6952049074963755,0.7284641803988305,0.6943974858796839,0.6217810054586483,0.6250344612303997,0.6888859350685526,0.6331956568525531,0.6853879904392535,0.7238846972647666,0.7119794967231297,0.6892196970364098,0.7313285978812322,0.6941582366681585,0.6731243423684384,0.7319903488219999,0.6635400902394878,0.7102107223989222,0.6478823133251307,0.6331443921358301,0.7207944035317967,0.6211714233688109,0.7410820011521192,0.7169844582387945,0.6979608205962153,0.6891409317322982,0.7532851158886128,0.7532851158886128,0.724576576336845,0.7169621314928467,0.7031509595494487,0.7147388655723489,0.7220942234156814,0.7225192876867299,0.6205014860123261,0.6913036552442029,0.7164709270260408,0.7177475561503407,0.7313829326918972,0.6322479206120201,0.6294960050646783,0.72143640588305,0.32678589890863846,0.0,0.7193233876677925,0.6949679071622133,0.642122915867421,0.4821914113805785,0.4898301233904032,0.6004808220002227,0.3313793448935153,0.39952390954829564,0.45185978406560406,0.5947000588914758,0.3705780035112928,0.5414525720175036,0.4663181890421146,0.5206761051639386,0.4800756222202892,0.6943378589573538,0.7288195373044077,0.6176982684520615,0.7113583813601251,0.7417094408735011,0.7417893414270704,0.6712496927825341,0.6602719392756796,0.599678073538125,0.6759040889080905,0.6262303168342132,0.41366565232169683,0.6176044424794875,0.7774849397668655,0.5548344179679653,0.6499947876797085,0.5962256349184694,0.41978932062196966,0.7735156791135667,0.7314192623854285,0.6948847893041454,0.6564774246847822,0.7075063399851955,0.5697690947083587,0.6058255201987396,0.7767174214832031,0.7600244523623727,0.612132679093117,0.6131533871885514,0.5762039180314225
P22_Phycella_cyrtanthoides_P002_WD01,0.42708155698811523,0.6882391142014096,0.6992301744388796,0.6639318251202655,0.6885320682136586,0.6572203326316319,0.44791775926856725,0.6755638738822183,0.6333295518581408,0.35622062755046724,0.6685518260032556,0.6838388173820705,0.6247153026676515,0.6223951038609082,0.6887271182544923,0.675354182706903,0.12413623120395363,0.6577265542076105,0.6278540425693571,0.6055987954756415,0.8592291887864346,0.8468359787620063,0.8710642981700356,0.7889529170099658,0.8418432996438924,0.8011066308707246,0.8240541605708969,0.8478359284001696,0.822515674455241,0.8134200604876691,0.831287129271012,0.8061054727834785,0.8269881158064981,0.8038888723786053,0.8317911359980577,0.7925831937252952,0.8311027210457259,0.7762150958680942,0.8238743434092043,0.8179604702913574,0.7694442950067808,0.666367195190521,0.668069090323408,0.7108270749493735,0.7108270749493735,0.8207685784155161,0.7516882741233999,0.7964735896536919,0.8633282028278461,0.8843794751442922,0.8844362638998027,0.8860280404279774,0.8062506734281008,0.8433934079305572,0.8014272088848289,0.83288897561974,0.8840213212601978,0.8623672832258915,0.8202855181433686,0.6973437461378922,0.7193233876677925,0.0,0.6079533810217671,0.6332720500001776,0.5966865415796371,0.6581439365078995,0.6756773520971977,0.6777506968190266,0.6617287704613418,0.5974131619808372,0.6447097075074455,0.6112818252739818,0.6701720752047311,0.6731193835210567,0.6384512236800405,0.5883520261560725,0.6761044204352133,0.6591585262890862,0.8016242713939895,0.7528176725104462,0.7400287039262115,0.8138257697634866,0.7343469762022843,0.7309136421773565,0.8285875923703946,0.8327876465622055,0.6073981275068464,0.6155180153765002,0.6147141972944745,0.827662531268128,0.7163748761995452,0.677353526649953,0.6793305814342474,0.6949990416706404,0.692267971486707,0.8386281944438243,0.8210169992509997,0.752278399843519,0.7954739379147557,0.7509951495623279,0.7524786069433003,0.7644480911193172,0.6759334786289283,0.753521053588774,0.7694556738068031,0.7171669427170896
